row_id,order_id,order_date,ship_date,ship_mode,customer_id,full_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,email,phone_number,date_of_birth,card_number,card_expiry,cvv
1320,CA-2014-160773,7/1/2014,7/5/2014,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Deltona,Florida,32725,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5.184,6,0.7,-3.6288,laurel.workman@gmail.com,680-501-4293x279,1968-09-14,6753269166769081,03/26,243
1321,CA-2017-167703,2/3/2017,2/8/2017,Standard Class,MC-17575,Matt Collins,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,5.229,3,0.7,-4.1832,matt.collins@hotmail.com,001-605-947-3446,1950-09-29,6395697935440332,10/29,420
1322,CA-2017-167703,2/3/2017,2/8/2017,Standard Class,MC-17575,Matt Collins,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",285.552,2,0.2,35.694,matt.collins@hotmail.com,001-605-947-3446,1950-09-29,6395697935440332,10/29,420
1323,CA-2017-121804,3/3/2017,3/8/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Murray,Kentucky,42071,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8,5,0.0,19.656,liz.preis@hotmail.com,692-301-5959x452,1959-08-10,4996293296903477,05/27,434
1324,CA-2017-162635,10/9/2017,10/10/2017,First Class,EB-14170,Evan Bailliet,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,10.816,4,0.2,3.5152,evan.bailliet@hotmail.com,001-206-590-7855x00210,1984-02-23,6428293689647185,04/26,629
1325,CA-2014-107153,9/28/2014,10/3/2014,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",46.26,3,0.0,12.4902,george.zrebassa@hotmail.com,594.775.0614,1993-05-20,6007931733898585,10/27,995
1326,US-2014-117058,5/27/2014,5/30/2014,First Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10004139,Office Supplies,Binders,Fellowes Presentation Covers for Comb Binding Machines,17.46,6,0.8,-30.555,laurel.elliston@yahoo.com,+1-607-912-4417,2005-09-26,5740067330630932,11/28,208
1327,CA-2015-120439,6/14/2015,6/18/2015,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",51.072,6,0.2,5.1072,alan.dominguez@yahoo.com,991-497-4386x039,1971-06-02,4934901879854658,03/29,813
1328,CA-2016-128258,3/30/2016,4/1/2016,First Class,CP-12085,Cathy Prescott,Corporate,United States,Norwich,Connecticut,6360,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,11.34,1,0.0,5.5566,cathy.prescott@yahoo.com,001-457-299-6403,1970-02-27,6798815270701966,11/27,198
1329,CA-2017-106033,10/15/2017,10/18/2017,Second Class,FG-14260,Frank Gastineau,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87.92,4,0.0,26.376,frank.gastineau@gmail.com,3572694937,1977-03-12,5298645964440961,09/27,739
1330,CA-2016-142762,5/23/2016,5/27/2016,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3,0.0,16.302,lisa.decherney@gmail.com,(790)629-9181,1958-12-26,6149716099757730,04/29,512
1331,CA-2017-127705,6/2/2017,6/6/2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,44052,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97,1,0.4,-0.6435,alejandro.ballentine@yahoo.com,7855263494,2003-07-31,4926542864133011,10/26,740
1332,CA-2017-127705,6/2/2017,6/6/2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,44052,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,27.44,2,0.2,2.401,alejandro.ballentine@yahoo.com,7855263494,2003-07-31,4926542864133011,10/26,740
1333,CA-2014-122567,2/16/2014,2/21/2014,Standard Class,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,3,0.8,-1.728,michael.nguyen@gmail.com,001-619-416-1641x0725,1970-08-19,6259375093447222,07/29,467
1334,CA-2014-122567,2/16/2014,2/21/2014,Standard Class,MN-17935,Michael Nguyen,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",7.96,2,0.8,-13.93,michael.nguyen@gmail.com,001-619-416-1641x0725,1970-08-19,6259375093447222,07/29,467
1335,CA-2014-121664,5/6/2014,5/10/2014,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Los Angeles,California,90049,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,140.736,8,0.2,52.776,harold.pawlan@yahoo.com,2619473420,1978-02-03,4548947571293930,01/26,217
1336,CA-2016-122133,5/16/2016,5/23/2016,Standard Class,JR-15670,Jim Radford,Consumer,United States,Middletown,Connecticut,6457,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,4,0.0,0.0,jim.radford@hotmail.com,+1-468-394-3511x218,1999-10-30,5163799586147341,02/30,276
1337,US-2017-123281,4/2/2017,4/7/2017,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,3,0.0,6.5286,jamie.frazer@hotmail.com,923-564-1296x907,1987-11-24,4956496430447392,06/27,842
1338,CA-2017-100524,3/31/2017,4/2/2017,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,29.78,2,0.0,8.0406,chad.mcguire@hotmail.com,272-322-6882,1998-07-19,5973410366120672,05/28,743
1339,CA-2017-100524,3/31/2017,4/2/2017,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,3,0.0,176.1708,chad.mcguire@hotmail.com,272-322-6882,1998-07-19,5973410366120672,05/28,743
1340,CA-2017-100524,3/31/2017,4/2/2017,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",75.04,8,0.0,36.0192,chad.mcguire@hotmail.com,272-322-6882,1998-07-19,5973410366120672,05/28,743
1341,CA-2017-113481,1/2/2017,1/4/2017,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,0.5,-27.828,aaron.smayling@yahoo.com,(700)446-7316x1723,2007-12-11,5444197132412507,03/29,288
1342,CA-2017-113481,1/2/2017,1/4/2017,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",15.66,5,0.7,-12.528,aaron.smayling@yahoo.com,(700)446-7316x1723,2007-12-11,5444197132412507,03/29,288
1343,CA-2017-113481,1/2/2017,1/4/2017,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,28.854,6,0.7,-21.1596,aaron.smayling@yahoo.com,(700)446-7316x1723,2007-12-11,5444197132412507,03/29,288
1344,CA-2015-131758,5/28/2015,6/1/2015,Standard Class,KB-16315,Karl Braun,Consumer,United States,Freeport,New York,11520,East,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,47.82,3,0.0,14.346,karl.braun@gmail.com,328.356.7538x72370,1951-11-23,4091185034172683,04/29,100
1345,CA-2015-131758,5/28/2015,6/1/2015,Standard Class,KB-16315,Karl Braun,Consumer,United States,Freeport,New York,11520,East,OFF-LA-10000262,Office Supplies,Labels,Avery 494,13.05,5,0.0,6.003,karl.braun@gmail.com,328.356.7538x72370,1951-11-23,4091185034172683,04/29,100
1346,CA-2014-118339,3/17/2014,3/24/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,2,0.0,36.5742,bradley.nguyen@gmail.com,359-845-5504,1959-04-01,6576346921101017,05/27,614
1347,CA-2014-118339,3/17/2014,3/24/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8 x 11",47.18,7,0.0,23.59,bradley.nguyen@gmail.com,359-845-5504,1959-04-01,6576346921101017,05/27,614
1348,CA-2014-118339,3/17/2014,3/24/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AR-10003829,Office Supplies,Art,Newell 35,19.68,6,0.0,5.7072,bradley.nguyen@gmail.com,359-845-5504,1959-04-01,6576346921101017,05/27,614
1349,CA-2014-118339,3/17/2014,3/24/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4,10,0.0,25.098,bradley.nguyen@gmail.com,359-845-5504,1959-04-01,6576346921101017,05/27,614
1350,CA-2014-118339,3/17/2014,3/24/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35.88,6,0.0,17.2224,bradley.nguyen@gmail.com,359-845-5504,1959-04-01,6576346921101017,05/27,614
1351,CA-2014-153976,10/3/2014,10/8/2014,Second Class,BP-11290,Beth Paige,Consumer,United States,Evanston,Illinois,60201,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",258.279,3,0.3,-70.1043,beth.paige@gmail.com,594-800-1065x10699,1982-08-19,4207561682197440,01/29,836
1352,CA-2016-162901,3/28/2016,3/31/2016,First Class,AS-10045,Aaron Smayling,Corporate,United States,Arlington,Virginia,22204,South,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,31.4,2,0.0,7.85,aaron.smayling@yahoo.com,(700)446-7316x1723,2007-12-11,6742166976329262,12/29,259
1353,CA-2017-162978,5/4/2017,5/9/2017,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,TEC-PH-10003092,Technology,Phones,Motorola L804,183.96,5,0.2,20.6955,lindsay.williams@gmail.com,+1-512-731-3710x637,2004-11-16,5746115058544010,03/28,147
1354,CA-2017-162978,5/4/2017,5/9/2017,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,17.61,3,0.0,8.4528,lindsay.williams@gmail.com,+1-512-731-3710x637,2004-11-16,5746115058544010,03/28,147
1355,CA-2017-162978,5/4/2017,5/9/2017,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,1,0.2,11.2839,lindsay.williams@gmail.com,+1-512-731-3710x637,2004-11-16,5746115058544010,03/28,147
1356,US-2014-160444,7/5/2014,7/5/2014,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",220.776,3,0.2,-44.1552,dan.campbell@gmail.com,(838)586-1794,1976-01-29,4976502992590539,12/30,481
1357,US-2014-160444,7/5/2014,7/5/2014,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,281.424,11,0.2,-35.178,dan.campbell@gmail.com,(838)586-1794,1976-01-29,4976502992590539,12/30,481
1358,CA-2016-145247,5/5/2016,5/7/2016,First Class,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,40214,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14,3,0.0,36.4044,natalie.decherney@hotmail.com,(894)510-1984,2007-06-22,5168982404797337,03/30,385
1359,CA-2017-160045,4/26/2017,4/27/2017,First Class,LB-16735,Larry Blacks,Consumer,United States,Fort Worth,Texas,76106,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",1.988,1,0.6,-1.4413,larry.blacks@hotmail.com,(916)912-6982,1986-01-26,5089816432225929,03/28,942
1360,US-2014-151925,9/26/2014,10/1/2014,Second Class,KT-16465,Kean Takahito,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",145.568,2,0.2,0.0,kean.takahito@gmail.com,001-383-899-9486x0518,1954-01-11,5453763605602190,11/29,665
1361,CA-2017-125199,10/19/2017,10/25/2017,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,123.256,7,0.2,9.2442,harry.marie@hotmail.com,667-667-3851,1984-04-11,5296140231812415,06/30,377
1362,CA-2017-125199,10/19/2017,10/25/2017,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68,4,0.2,7.4,harry.marie@hotmail.com,667-667-3851,1984-04-11,5296140231812415,06/30,377
1363,CA-2017-125199,10/19/2017,10/25/2017,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,309.576,4,0.4,-56.7556,harry.marie@hotmail.com,667-667-3851,1984-04-11,5296140231812415,06/30,377
1364,US-2017-155425,11/10/2017,11/11/2017,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,38.388,14,0.7,-25.592,ann.blume@hotmail.com,+1-802-593-1288x02318,1958-12-06,4256466293308791,06/30,483
1365,US-2017-155425,11/10/2017,11/11/2017,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,95.994,2,0.7,-63.996,ann.blume@hotmail.com,+1-802-593-1288x02318,1958-12-06,4256466293308791,06/30,483
1366,US-2017-155425,11/10/2017,11/11/2017,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,239.952,6,0.2,-35.9928,ann.blume@hotmail.com,+1-802-593-1288x02318,1958-12-06,4256466293308791,06/30,483
1367,US-2017-155425,11/10/2017,11/11/2017,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,201.584,2,0.2,15.1188,ann.blume@hotmail.com,+1-802-593-1288x02318,1958-12-06,4256466293308791,06/30,483
1368,US-2017-155425,11/10/2017,11/11/2017,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,899.136,4,0.2,-146.1096,ann.blume@hotmail.com,+1-802-593-1288x02318,1958-12-06,4256466293308791,06/30,483
1369,CA-2017-133249,7/8/2017,7/11/2017,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Pico Rivera,California,90660,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,0.0,62.737,sam.zeldin@yahoo.com,(247)359-4088x211,1973-03-19,6944536599096330,10/26,194
1370,US-2015-103471,12/24/2015,12/28/2015,Standard Class,JR-15670,Jim Radford,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",590.058,7,0.7,-786.744,jim.radford@hotmail.com,+1-468-394-3511x218,1999-10-30,5892054085507323,11/30,568
1371,US-2015-103471,12/24/2015,12/28/2015,Standard Class,JR-15670,Jim Radford,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3,0.2,1.5795,jim.radford@hotmail.com,+1-468-394-3511x218,1999-10-30,5892054085507323,11/30,568
1372,CA-2017-136672,3/7/2017,3/12/2017,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0.0,4.908,michael.granlund@gmail.com,001-906-624-6453x06005,2001-06-07,6146157800751796,06/30,111
1373,US-2014-157021,4/1/2014,4/6/2014,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,29.6,2,0.0,14.8,kunst.miller@gmail.com,(370)390-1681x380,1986-06-14,5486867540287421,06/28,712
1374,US-2014-157021,4/1/2014,4/6/2014,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,94591,West,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17.088,4,0.2,5.5536,kunst.miller@gmail.com,(370)390-1681x380,1986-06-14,5486867540287421,06/28,712
1375,CA-2015-120362,9/14/2015,9/19/2015,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Provo,Utah,84604,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",912.75,5,0.0,118.6575,christina.anderson@gmail.com,277-662-9656x1551,1961-11-25,5893124902834440,12/28,112
1376,CA-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0.0,305.13,valerie.dominguez@gmail.com,001-772-803-8249x72747,1990-05-06,4431695215958306,11/27,439
1377,CA-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,447.84,8,0.0,219.4416,valerie.dominguez@gmail.com,001-772-803-8249x72747,1990-05-06,4431695215958306,11/27,439
1378,CA-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-AR-10000896,Office Supplies,Art,Newell 329,16.4,5,0.0,4.264,valerie.dominguez@gmail.com,001-772-803-8249x72747,1990-05-06,4431695215958306,11/27,439
1379,CA-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,399.96,5,0.2,34.9965,valerie.dominguez@gmail.com,001-772-803-8249x72747,1990-05-06,4431695215958306,11/27,439
1380,CA-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,5,0.0,7.945,valerie.dominguez@gmail.com,001-772-803-8249x72747,1990-05-06,4431695215958306,11/27,439
1381,CA-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,84062,West,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,1,0.2,4.7792,valerie.dominguez@gmail.com,001-772-803-8249x72747,1990-05-06,4431695215958306,11/27,439
1382,US-2016-100566,9/3/2016,9/9/2016,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Aurora,Illinois,60505,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",83.952,3,0.6,-90.2484,julie.kriz@yahoo.com,942-976-7271x73725,1954-04-19,6824248216966780,04/28,287
